,places/Abandoned_mine_shaft.txt,places/Biome.txt,places/biomes.txt,places/Cavern.txt,places/Desert_temple.txt,places/Dungeon.txt,places/dungeons.txt,places/Generated_Structures.txt,places/huge-mushroom.txt,places/Huge_mushroom.txt,places/Huge_Mushrooms.txt,places/Jungle_temple.txt,places/Moss_Stone_Boulder.txt,places/Nether_fortress.txt,places/Nether_Portal.txt,places/Obsidian_pillar.txt,places/Ocean_monument.txt,places/Ocean_monument_structure.txt,places/Stronghold.txt,places/The_End.txt,places/The_Nether.txt,places/The_Overworld.txt,places/The_Void.txt,places/Tree.txt,places/Village.txt,places/Village_structures.txt
island,0.0,0.0012350081032424477,0.0038298626739540166,0.0015566719892667097,0.0,0.0,0.0,0.00660979414757173,0.0,0.01187543239573055,0.007829313362990867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011845964821547596,0.0,0.0016122674174548063,0.0,0.0,0.0,0.0
swath,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gravel,0.0,0.001112353253815409,0.0,0.002103106628820476,0.0,0.0024129076894632232,0.0030576366240877965,0.003434620578818966,0.0,0.0,0.0,0.0,0.0,0.0,0.0004576204238637147,0.0,0.0,0.0,0.0,0.0,0.0007989226128991943,0.0,0.0,0.0,0.0034830307838181153,0.013650163500391947
nether,0.0,0.001112353253815409,0.0,0.0,0.0,0.0,0.0,0.007327190568147128,0.0,0.0,0.0,0.0,0.0,0.07148100886464791,0.035236772637506034,0.0,0.0,0.0,0.0,0.014225976849043717,0.05832135074164118,0.011617160425865487,0.002370996141507286,0.0007598500556878221,0.0,0.0
bryce,0.0,0.0025139513962204566,0.0025986573397754177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m.,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yet,0.0,0.0021790479358574986,0.0,0.0,0.0,0.0,0.0,0.0013456521760615322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020591883134230926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frozen,0.0,0.0019192766304858924,0.005951836193456251,0.0,0.0,0.0041632793575438936,0.0,0.0007901551045230681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fog,0.0,0.0025139513962204566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005358521710554273,0.0,0.0,0.0
obscur,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distanc,0.0,0.0010013984461270215,0.0,0.0006311087785936256,0.0,0.0,0.0,0.000618404935458743,0.0,0.0,0.0,0.0,0.0,0.00131328437438643,0.01112329222271265,0.0,0.0,0.0,0.0009463160233477574,0.0010672472273239597,0.002157695481328875,0.0026145935113164485,0.0,0.0,0.0031356060700720957,0.0
13w43a,0.0,0.0025139513962204566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017172836972989044,0.0,0.0
log,0.0,0.0021790479358574986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006907019102957901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01786212812947841,0.0,0.0
acacia,0.0,0.0025139513962204566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01717283697298904,0.0,0.0
small,0.0,0.0008561694531439286,0.0017700350427211425,0.0016187444466264887,0.0,0.0027857937888281616,0.0005883596482005078,0.0015861600868094204,0.002443354020766228,0.0013721073885273034,0.0,0.0,0.010815434709568156,0.0,0.00017611340044315963,0.0,0.0012423134463693153,0.0032143774486478793,0.0016181508476361599,0.0004562342185177634,0.00030746219074023187,0.0005588522494305735,0.0,0.002046976907258228,0.0,0.0
lake,0.0,0.001112353253815409,0.0011498332671810306,0.00560828434352127,0.007674790723111937,0.0024129076894632232,0.0,0.0077851399786563235,0.0,0.0,0.0,0.0,0.0,0.0,0.0004576204238637147,0.0,0.0,0.0,0.00105116770630081,0.0,0.0,0.0,0.0,0.0003799250278439111,0.0,0.0
data,0.0,0.0021790479358574986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015650519873759124,0.002844684159424911,0.0,0.0,0.0,0.0
besid,0.0,0.0015275743759792417,0.0,0.0009627192875760592,0.0,0.0,0.0,0.0,0.0,0.004896217869276749,0.0,0.0,0.0,0.0,0.0006284417571677053,0.0,0.0,0.0,0.0,0.0,0.0010971458101723818,0.0,0.0,0.0,0.0015943941542723799,0.0
middl,0.0,0.0015275743759792417,0.0,0.0,0.0,0.0,0.00209949822234587,0.0012577870970200515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013764192891253519,0.0,0.0,0.0,0.0,0.0,0.0010434881820804522,0.0015943941542723799,0.0
caus,0.0,0.0006403333375078835,0.0,0.0016142225588239823,0.006627064300232193,0.001389005901311293,0.0008800741390708351,0.00039543230547754997,0.0,0.0,0.0,0.0,0.0,0.0,0.000790296461090908,0.0,0.0,0.0,0.0006051114817593751,0.0027297584958772803,0.0027594297838759462,0.0016718733644962673,0.0013648792479386402,0.00043741259397158804,0.002673372232900471,0.0
miscolor,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lili,0.0,0.0025139513962204566,0.0051973146795508355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pad,0.0,0.0025139513962204566,0.0051973146795508355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
without,0.0,0.0008069233766704834,0.0,0.00050854525352894,0.0,0.0035007433361613403,0.003327106466687737,0.0008305142350346817,0.0023028145533553,0.0,0.0,0.0,0.0,0.0,0.0016598352024902903,0.0,0.0,0.0,0.0,0.0025799522849625756,0.0011591089975918818,0.0,0.0017199681899750503,0.000826815722337907,0.0008422201464883903,0.0
actual,0.0,0.0010013984461270215,0.0,0.0006311087785936256,0.0,0.0,0.0,0.0,0.0,0.003209706213519073,0.003174174410417386,0.0,0.02530003721244446,0.00131328437438643,0.0,0.0,0.0,0.0,0.0009463160233477574,0.0,0.000719231827109625,0.0,0.0064034833639437586,0.0,0.0010452020233573652,0.0
touch,0.0,0.0030551487519584835,0.0,0.0,0.0,0.0,0.0,0.0,0.008718846438313414,0.004896217869276749,0.004842016195447117,0.0,0.0,0.0,0.0006284417571677053,0.0,0.0,0.0,0.0014435493828010655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mainland,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transit,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colder,0.0,0.0025139513962204566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017172836972989044,0.0,0.0
warmer,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biome.,0.0,0.0029859713125279823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spike,0.0,0.0017070280195499732,0.0,0.0,0.0,0.0,0.0,0.004216641463101156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157670652558433,0.004953841448626443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017816975319482706,0.0
togeth,0.0,0.0012350081032424477,0.0,0.0,0.0,0.0026789695976900574,0.0,0.0007626685554890457,0.0,0.003958477465243517,0.0,0.0,0.0,0.0016196518483744466,0.0010161608818824355,0.0,0.003584026894206968,0.0,0.0,0.0013162183135052886,0.0,0.0,0.0,0.0,0.0,0.0
weather,0.0,0.0019192766304858924,0.0019839453978187506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001378477111695135,0.002505560221257419,0.0,0.0,0.0,0.0
amplifi,0.0,0.0019192766304858924,0.0,0.0,0.0,0.0,0.0,0.0031606204180922724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019665908058696404,0.0020032304077610952,0.0
properti,0.0,0.0,0.0025986573397754177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008586418486494522,0.0,0.0
tundra,0.0,0.0,0.0030865816575951104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
look,0.0,0.0,0.01035139910015778,0.0018933263357808765,0.006909247110225795,0.0,0.002752644048713957,0.0008245399139449908,0.0028578115123691415,0.0,0.0,0.0,0.0,0.0,0.0012359213580791833,0.0,0.0,0.0,0.0,0.0,0.00143846365421925,0.0,0.0021344944546479194,0.0010260850082184235,0.0,0.0
uniqu,0.0,0.0,0.0014183573963196705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003981942555208264,0.0,0.0,0.002924702224172819,0.0,0.001791268991400678,0.0,0.0037492007835917174,0.0014321445885074678,0.01683792851916637
zone,0.0,0.0,0.0022524695269573905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00627519886892296,0.0,0.0,0.0,0.0,0.002322335207073935,0.0,0.0,0.0,0.0,0.0,0.0
mob,0.0,0.0,0.0033095447468066905,0.0024213338382359736,0.0022090214334107307,0.0,0.007920667251637516,0.0006590538424625832,0.0,0.0,0.0,0.003642690972975311,0.0,0.005038592399260506,0.001580592922181816,0.0,0.0037165293035085947,0.0,0.0006051114817593751,0.0006824396239693201,0.0041391446758139196,0.004179683411240668,0.0013648792479386402,0.0,0.0,0.0
colour,0.0,0.0,0.01299328669887709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007968576565879602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vine,0.0,0.0,0.012351816463963885,0.001075815897867518,0.0,0.0,0.0,0.000351386788591763,0.0,0.0,0.0,0.009710841515188258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029151830393507492,0.0,0.0
leav,0.0,0.0,0.0034494998015430914,0.0014020710858803176,0.0,0.0,0.0015288183120438982,0.0016028229367821842,0.0,0.0,0.0,0.006327890364420108,0.0,0.0,0.0009152408477274294,0.0,0.0,0.0,0.00210233541260162,0.0,0.0015978452257983885,0.0,0.0,0.026214826921229863,0.0,0.0
though,0.0,0.0,0.0083411213063772,0.00101709050705788,0.0,0.0035007433361613403,0.00443614195558365,0.00033220569401387265,0.0,0.002586370076716214,0.0,0.0,0.0,0.0,0.0013278681619922322,0.0,0.0,0.0,0.0015250763048623658,0.0008599840949875252,0.0005795544987959409,0.001053415168024233,0.0,0.0011024209631172093,0.0,0.0
take,0.0,0.0,0.0009304330784999779,0.001134541288677156,0.0,0.0,0.004948415284694283,0.00018528394158482666,0.0,0.0,0.0,0.0,0.0,0.0011804425774556973,0.001110905011829715,0.0,0.0,0.0,0.0,0.001918585330604173,0.0025859193586404068,0.003525181861246877,0.001918585330604173,0.0003074313670908476,0.0,0.0
simpli,0.0,0.0,0.0012766208913180055,0.0023350079839000643,0.0,0.0,0.0067895805483856805,0.0005084457036593638,0.0,0.0,0.0,0.0,0.0,0.0016196518483744466,0.002032321763764871,0.0,0.0,0.0,0.0,0.0,0.0,0.0016122674174548063,0.0,0.0004218178770120328,0.0,0.0
whatev,0.0,0.0,0.0025986573397754177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002068471503212042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
happen,0.0,0.0,0.0015790449927390719,0.0009627192875760592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012568835143354105,0.0,0.0,0.0,0.0,0.0016280228150945021,0.0,0.0,0.0032560456301890042,0.0005217440910402261,0.0,0.0
could,0.0,0.0,0.002791299235499934,0.001134541288677156,0.0,0.0,0.0024742076423471416,0.00018528394158482666,0.0,0.0,0.002853099218573733,0.0,0.0,0.0011804425774556973,0.0,0.0,0.0,0.0,0.0,0.0009592926653020865,0.0006464798396601017,0.0011750606204156257,0.0,0.0003074313670908476,0.0009394773854598805,0.0
seper,0.0,0.0,0.006173163315190221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
halv,0.0,0.0,0.0030865816575951104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quit,0.0,0.0,0.007895224963695359,0.005776315725456355,0.0,0.0,0.006298494667037609,0.0012577870970200515,0.004359423219156707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015652322731206784,0.0,0.0
ugli,0.0,0.0,0.006173163315190221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
landmark,0.0,0.0,0.0025986573397754177,0.0,0.0,0.0,0.0034551747989653957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lava,0.0,0.0,0.000744932862101352,0.007266784544753908,0.0024861012385792108,0.0,0.0,0.005340381380930756,0.0,0.0,0.0,0.0,0.0,0.004725490140505523,0.0026682724500268254,0.0,0.006274046031144158,0.0,0.0027240449214795313,0.000768038720106977,0.006728687047893734,0.0,0.001536077440213954,0.0014768331015655432,0.0015043480155679792,0.0
pit,0.0,0.0,0.0022524695269573905,0.01098636640881345,0.0,0.0,0.005989766966085093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
articl,0.0,0.0,0.0030865816575951104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dune,0.0,0.0,0.0030865816575951104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vast,0.0,0.0,0.005951836193456251,0.0,0.0,0.0,0.0,0.0015803102090461362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002045482165741168,0.0,0.002505560221257419,0.0,0.0,0.0,0.0
field,0.0,0.0,0.010394629359101671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008586418486494522,0.0,0.0
find,0.0,0.0,0.003971453696168028,0.0016142225588239823,0.0,0.002778011802622586,0.0035202965562833406,0.0006590538424625832,0.0018273964681703389,0.0,0.0020296912801449148,0.003642690972975311,0.0,0.0016795307997535022,0.0010537286147878772,0.0,0.0,0.0,0.0024204459270375004,0.0013648792479386402,0.0,0.0,0.0,0.00043741259397158804,0.0013366861164502354,0.0
sandston,0.0,0.0,0.0015790449927390719,0.0009627192875760592,0.015809474565857455,0.0,0.0,0.0037733612910601545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011160759079906659,0.018745519842373836
craft,0.0,0.0,0.0019839453978187506,0.0,0.0,0.0,0.0,0.0011852326567846022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006136446497223505,0.0,0.0,0.0,0.0013110605372464268,0.0,0.0
squar,0.0,0.0,0.003529090418275396,0.0,0.0,0.0,0.0,0.000702773577183526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157670652558433,0.004953841448626443,0.0,0.0,0.0,0.0,0.0,0.0,0.0017491098236104498,0.0,0.0
shape,0.0,0.0,0.0011498332671810306,0.0,0.0038373953615559687,0.0,0.0,0.001831797642036782,0.0031744566279981274,0.0,0.003525872490876149,0.0,0.028103277794924598,0.0014587960992785288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014521450532331858,0.0,0.0022795501670634668,0.0,0.0
dead,0.0,0.0,0.0051973146795508355,0.003168722302792916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shrub,0.0,0.0,0.0030865816575951104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spread,0.0,0.0,0.003529090418275396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004953841448626443,0.0,0.0,0.0018192767602896115,0.0012260343384560427,0.0022284757884398587,0.0,0.0,0.0,0.0
moder,0.0,0.0,0.0022524695269573905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002322335207073935,0.0015650519873759124,0.0,0.0,0.0,0.0,0.0
around,0.0,0.0,0.0005842452656819505,0.0007124105880876022,0.0,0.0012260298378325778,0.003884062526253607,0.0024432456581394003,0.0,0.0018115963275436597,0.0,0.0,0.0,0.0,0.0006975687008357771,0.0,0.008201145536853055,0.0016975797754604923,0.0,0.0006023670170988844,0.0004059429897840308,0.00147570764675289,0.0012047340341977688,0.0013513140001876365,0.001179848884038155,0.0
sugarcan,0.0,0.0,0.012346326630380442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grow,0.0,0.0,0.0045993330687241225,0.0007010355429401588,0.0,0.0,0.0,0.0,0.019046739767988763,0.017826706063944705,0.010577617472628446,0.0,0.0,0.0014587960992785288,0.0,0.0,0.0,0.0,0.00105116770630081,0.0,0.0015978452257983885,0.0,0.0,0.023935276754166398,0.0,0.0
surprisingli,0.0,0.0,0.0025986573397754177,0.001584361151396458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool,0.0,0.0,0.003529090418275396,0.00537907948933759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032262641777633153,0.0,0.0012260343384560427,0.0,0.0,0.0011660732157402999,0.0,0.0
good,0.0,0.0,0.0019839453978187506,0.0060479039823454935,0.0,0.0,0.002637853800939811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020032304077610952,0.0
npc,0.0,0.0,0.0051973146795508355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002623917678436661,0.0
well,0.0,0.0,0.0018608661569999559,0.003403623866031467,0.0031051802740300464,0.0,0.0,0.0031498270069420537,0.0025687371702109024,0.0,0.0,0.0,0.0,0.003541327732367092,0.0,0.0,0.0,0.0,0.0,0.0,0.0006464798396601017,0.0,0.001918585330604173,0.0006148627341816952,0.005636864312759283,0.01104556983190688
exclus,0.0,0.0,0.003529090418275396,0.0,0.0,0.0,0.0,0.0,0.0,0.010942813946219604,0.0,0.0,0.0,0.002238682547776224,0.003511343555539815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017491098236104498,0.0,0.0
part,0.0,0.0,0.00083411213063772,0.00203418101411576,0.0,0.0,0.0011090354888959124,0.0014949256230624268,0.0046056291067106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004683426895675307,0.0012117957702096945,0.002287614457293549,0.0008599840949875252,0.0005795544987959409,0.001053415168024233,0.0,0.0002756052407793023,0.0,0.0
never,0.0,0.0,0.003529090418275396,0.001075815897867518,0.0,0.0,0.0,0.001405547154367052,0.0,0.0,0.0,0.0,0.0,0.0,0.000702268711107963,0.0,0.0,0.0,0.004839396266644974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stand,0.0,0.0,0.0015790449927390719,0.0,0.0,0.0,0.00209949822234587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001885325271503116,0.0,0.0,0.0,0.0,0.0,0.0021942916203447635,0.0,0.0065120912603780085,0.0015652322731206784,0.0,0.0
close,0.0,0.0,0.002070279820031556,0.0012622175571872511,0.0,0.0021722254172300798,0.002752644048713957,0.000618404935458743,0.0,0.0,0.0,0.0,0.0,0.00262656874877286,0.0024718427161583667,0.0,0.0,0.013534635291972037,0.0,0.0,0.0,0.0,0.0021344944546479194,0.0,0.0031356060700720957,0.0
enough,0.0,0.0,0.00517569955007889,0.0018933263357808765,0.0,0.0,0.002752644048713957,0.001855214806376229,0.0,0.0,0.003174174410417386,0.0,0.0,0.0,0.0004119737860263944,0.0,0.0,0.0,0.0018926320466955149,0.0,0.000719231827109625,0.0013072967556582243,0.0,0.0006840566721456156,0.0,0.0
anoth,0.0,0.0,0.000744932862101352,0.0,0.0,0.003126460648516281,0.0009904627334499576,0.0008900635634884594,0.0,0.0,0.0,0.0,0.0,0.004725490140505523,0.002371797733357178,0.0,0.0020913486770480524,0.0,0.0020430336911096488,0.000768038720106977,0.0010351826227528822,0.0,0.001536077440213954,0.0007384165507827716,0.002256522023351969,0.0
abl,0.0,0.0,0.0014183573963196705,0.0,0.0,0.0,0.007543391976586536,0.0005648957566938156,0.0,0.0,0.004349280429304967,0.0,0.0,0.0,0.0,0.0,0.003981942555208264,0.0,0.0,0.0,0.0009854974885799717,0.001791268991400678,0.0,0.0,0.0,0.0
hear,0.0,0.0,0.0025986573397754177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026792608552771366,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.006210839460094669,0.004417761450155378,0.0034546235551128975,0.0021722254172300798,0.002752644048713957,0.0026797547203212197,0.0,0.0,0.0,0.0,0.0,0.00131328437438643,0.0,0.0,0.0,0.0,0.0,0.0021344944546479194,0.000719231827109625,0.0,0.027748427910422955,0.0,0.0,0.0
cours,0.0,0.0,0.0025986573397754177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001034235751606021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fill,0.0,0.0,0.0034494998015430914,0.0007010355429401588,0.0,0.0,0.0,0.0011448735262729888,0.0,0.0,0.0,0.0,0.0,0.0014587960992785288,0.0004576204238637147,0.0,0.0,0.0,0.0,0.001185498070753643,0.0,0.0014521450532331858,0.0,0.0007598500556878221,0.0011610102612727052,0.0
landscap,0.0,0.0,0.010394629359101671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001034235751606021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
occasion,0.0,0.0,0.005749166335905153,0.0,0.0,0.0024129076894632232,0.0,0.001831797642036782,0.0,0.0,0.0,0.0,0.0,0.0,0.0004576204238637147,0.0,0.0032280792061737716,0.0,0.0,0.002370996141507286,0.0007989226128991943,0.0,0.0,0.0007598500556878221,0.0023220205225454103,0.0
easi,0.0,0.0,0.004255072188959012,0.0025942516427182234,0.0,0.0,0.005657543982439901,0.0008473436350407234,0.0,0.0,0.0,0.0,0.0,0.0,0.0011289798815533009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001405950293846894,0.0014321445885074678,0.0
travel,0.0,0.0,0.0014183573963196705,0.0,0.0,0.0,0.0,0.0005648957566938156,0.0,0.0,0.0,0.0,0.0,0.0071978931074299,0.008467349111649756,0.0,0.0,0.0,0.0,0.0014623511120864096,0.003941989954319887,0.0,0.0,0.0,0.0014321445885074678,0.0
wolv,0.0,0.0,0.009009878107829562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008964569812747084,0.0,0.0,0.0,0.0,0.0,0.0,0.002844684159424911,0.0,0.0,0.0,0.0
mean,0.0,0.0,0.002070279820031556,0.0012622175571872511,0.0,0.0,0.002752644048713957,0.000618404935458743,0.0,0.0,0.0,0.0,0.0,0.0,0.0008239475720527888,0.0,0.0,0.0,0.0009463160233477574,0.0010672472273239597,0.0028769273084385,0.003921890266974672,0.0,0.0006840566721456156,0.0,0.0
perfect,0.0,0.0,0.0025986573397754177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001034235751606021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sheep,0.0,0.0,0.0025986573397754177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032818909564640915,0.0,0.0,0.0,0.0
