,mobs/Bat.txt,mobs/bats.txt,mobs/Blaze.txt,mobs/blazes.txt,mobs/Cat.txt,mobs/cave-spiders.txt,mobs/Cave-Spider_Jockey.txt,mobs/Cave_Spider.txt,mobs/Charged_Creeper.txt,mobs/Chicken.txt,mobs/chickens.txt,mobs/Chicken_Jockey.txt,mobs/Clownfish.txt,mobs/Cow.txt,mobs/cows.txt,mobs/Creeper.txt,mobs/creepers.txt,mobs/Donkey.txt,mobs/Drops.txt,mobs/Elder_Guardian.txt,mobs/ender-dragon.txt,mobs/Enderman.txt,mobs/endermen.txt,mobs/Endermite.txt,mobs/Ender_Dragon.txt,mobs/Ghast.txt,mobs/ghasts.txt,mobs/Giant.txt,mobs/Guardian.txt,mobs/Horse.txt,mobs/iron-golems.txt,mobs/Iron_Golem.txt,mobs/magma-cubes.txt,mobs/Magma_Cube.txt,mobs/Mob.txt,mobs/mobs.txt,mobs/Mooshroom.txt,mobs/mooshrooms.txt,mobs/Mule.txt,mobs/Ocelot.txt,mobs/ocelots.txt,mobs/Pig.txt,mobs/Pigman_Jockey.txt,mobs/Pigmen.txt,mobs/pigs.txt,mobs/Pufferfish.txt,mobs/Rabbit.txt,mobs/rabbits.txt,mobs/Sheep.txt,mobs/Silverfish.txt,mobs/Skeleton.txt,mobs/skeletons.txt,mobs/Slime.txt,mobs/slimes.txt,mobs/snow-golems.txt,mobs/Snow_Golem.txt,mobs/spider-jockeys.txt,mobs/Spider.txt,mobs/spiders.txt,mobs/Spider_Jockey.txt,mobs/Squid.txt,mobs/Villager.txt,mobs/villagers.txt,mobs/Witch.txt,mobs/Wither.txt,mobs/Wither_Skeleton.txt,mobs/Wither_Skeleton_Jockey.txt,mobs/Wolf.txt,mobs/wolves.txt,mobs/zombie-pigmen.txt,mobs/Zombie.txt,mobs/zombies.txt,mobs/Zombie_Pigman.txt
love,0.0,0.0,0.0,0.0,0.005617013984806573,0.0,0.0,0.0,0.0,0.010193840194648966,0.0,0.0,0.0,0.007118112549711778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009159190857088922,0.0,0.0,0.0,0.0,0.0,0.0,0.006231706081257104,0.0,0.007506373234241511,0.004421424662739311,0.0,0.007586839716078711,0.0,0.0,0.0,0.0,0.006833388047723307,0.00525924239341762,0.0011670686300587509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007860076685069645,0.0,0.0,0.0,0.0,0.0,0.003010760458583651,0.0,0.0,0.0,0.0,0.0
head,0.0,0.0,0.0,0.0,0.009074102647818732,0.0,0.0,0.0,0.00926314645298162,0.008233907958205887,0.0,0.0030770313477032378,0.0,0.0,0.0,0.0042519360767784495,0.0,0.0,0.0,0.0034290310777104205,0.0,0.003409747160606732,0.006490963937855735,0.007171468221663191,0.002090741519168266,0.002294869830932221,0.0,0.003768059574094219,0.0011386197944766143,0.0019728498269245384,0.0,0.0,0.0,0.0,0.0,0.0012098803530424976,0.00335570588485372,0.0,0.0,0.0,0.0025120397160628125,0.004085430594883166,0.0,0.0,0.0,0.0,0.0,0.0,0.0025138150091483695,0.0,0.004194632356067149,0.0,0.0,0.0,0.0,0.005005227351704891,0.0,0.0,0.0,0.0,0.0,0.0021162828640795706,0.0036595146480915054,0.0,0.010514923000681842,0.0034873021940636695,0.0,0.0024318925965895236,0.003866356780374938,0.0,0.004764677376691959,0.0,0.0006721557516902764
mingl,0.0,0.0,0.0,0.0,0.012235755988396074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kitten,0.0,0.0,0.0,0.0,0.019756225034207486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038877711914705494,0.0164077123165452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whose,0.0,0.0,0.0,0.0,0.009119120845966975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034460430960337927,0.0,0.0,0.0,0.0,0.002101114050716529,0.0,0.0,0.0,0.0,0.0014869781079946151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pattern,0.0,0.0,0.0,0.0,0.009119120845966975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044609343239838456,0.0,0.0,0.0,0.0,0.0,0.0036476483383867902,0.0,0.0,0.0,0.0035890515779307777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
match,0.0,0.0,0.0,0.0,0.010856622967620005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004272887754324339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parent,0.0,0.0,0.0,0.0,0.0061413360250353426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077825551351740985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009012742718937058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024621174427641692,0.0048341440197065344,0.005100431614012403,0.01106004772655676,0.0,0.0,0.0,0.0,0.0024904176432557113,0.0,0.010208072318645319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001718755631947064,0.0,0.0,0.0,0.0,0.0,0.0016459004479128449,0.0,0.0,0.0,0.0,0.0
five,0.0,0.0,0.0,0.0,0.006761477374674644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011025370760700752,0.0,0.0,0.0,0.0,0.00621210733798233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027418956526266834,0.006330810025969254,0.0,0.002811703462735991,0.001875353158636175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009461562818440483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009682778120576452,0.0,0.0
patienc,0.0,0.0,0.0,0.0,0.012235755988396074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sprint,0.0,0.0,0.0,0.0,0.01423969295110321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011609733021698126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008406565718121171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003949499743041833,0.005130477607382774,0.0,0.0,0.0,0.0,0.0,0.0,0.0049720543083424515,0.0,0.0,0.0019926081521296256,0.0,0.0,0.0,0.004104382085906219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hand,0.0,0.0,0.0,0.0,0.004956619377864541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010956737572121617,0.0009953866783416496,0.0,0.019692514825569933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002775706851604143,0.0,0.0,0.0016164682164084027,0.0,0.00682018454177305,0.0,0.0,0.0,0.0,0.0,0.010408900693515535,0.006623845895873523,0.0,0.0,0.0022316173002942955,0.0,0.0,0.00690637960707192,0.0,0.0,0.0,0.002059711798010141,0.0,0.004124281406864646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006935964288872798,0.0,0.0,0.0,0.0,0.0,0.0013283920666291476,0.0,0.0,0.0014196260078832685,0.0,0.0
curious,0.0,0.0,0.0,0.0,0.012235755988396074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.0,0.0,0.0,0.0,0.008807667806764626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027903602749879313,0.0,0.0017687529611945356,0.0,0.0,0.0,0.0016641737372678662,0.0,0.001985777864408589,0.0047252816335562045,0.0,0.00202935292726395,0.0,0.0024661469858940953,0.0,0.0016577812645254802,0.0007180960441455353,0.005885123489065455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017332358334597056,0.0,0.005948210570877795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012214407241456604,0.0,0.002509161177508527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012324865945686817,0.005328095339894651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006306513237186557,0.0036368740662764045,0.0
cursor,0.0,0.0,0.0,0.0,0.02171324593524001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004118512454813266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chest,0.0,0.0,0.0,0.0,0.03559923237775803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754318869842224,0.007071739404770851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016253626230377374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03805881570567585,0.005604377145414115,0.011826185671255209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172282704840508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bed,0.0,0.0,0.0,0.0,0.03189862982439562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003595934497075273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062772404072103825,0.006623020599132988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002231841306133344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022840226907872166,0.0,0.0
furnac,0.0,0.0,0.0,0.0,0.016997958992655347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004220776979595163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013858568895842131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003344979882088803,0.007058474496950102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mirror,0.0,0.0,0.0,0.0,0.012235755988396074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
behavior,0.0,0.0,0.0,0.0,0.005869081917302225,0.0,0.0,0.01513605336567416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008744138937602302,0.0,0.0,0.0,0.0,0.0,0.0013522806298486318,0.0,0.0,0.0,0.0,0.001914043354061957,0.0,0.0,0.0,0.0027875768718689086,0.0,0.0070428983007626705,0.0,0.0,0.0,0.002309919790745454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024388835105114545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025563112350916357,0.0,0.0,0.0,0.0032851215301034826,0.0,0.0,0.0,0.0,0.0,0.0015729353543180074,0.0,0.0,0.0,0.0,0.0
real-lif,0.0,0.0,0.0,0.0,0.012235755988396074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affect,0.0,0.0,0.0,0.0,0.005162825574519081,0.004864970252912211,0.0,0.006657327714511446,0.0,0.004684786169471018,0.0,0.0,0.0,0.0,0.0,0.0010367969391452253,0.0,0.0,0.005127941617934493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038869928781270417,0.0033674336525981365,0.0,0.0,0.0,0.0,0.004743345996589406,0.002065130229807632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010727001547057313,0.0,0.0,0.0,0.002941609920365523,0.0,0.0,0.0,0.0,0.0,0.0036053936316119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013836560792238922,0.0,0.0,0.0,0.0,0.0011472945721153513
open,0.0,0.0,0.0,0.0,0.0040796496183335895,0.0038442852172758824,0.0,0.0,0.0,0.0037019042833027014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005402779224279618,0.0,0.0,0.0,0.0027593949105599895,0.004377434262007574,0.004836358821734174,0.0,0.006190539291819744,0.00228460378626681,0.0,0.001535745182829802,0.0033261702379092494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005451895399045796,0.0,0.0033881835813278963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008476445143392759,0.0,0.0,0.0,0.0,0.0,0.005604752279392875,0.0,0.01033980161887996,0.0,0.008546914402304576,0.002026042209104857,0.004895579542000308,0.0034252745962591396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026892757573768506,0.0,0.0,0.0
lure,0.0,0.0,0.0,0.0,0.007520469045811412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003831920103065087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006245813275334902,0.0033859385903040663,0.0,0.0,0.0,0.011223441114053578,0.0,0.0,0.0015625568194124065,0.0,0.0,0.0,0.0,0.0,0.02066371868662201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
put,0.0,0.0,0.0,0.0,0.004403833903382313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022438945712207974,0.0058321043585333335,0.0,0.0,0.0,0.0,0.0,0.0,0.001014676463631975,0.0,0.0,0.0,0.0,0.0007180960441455353,0.0,0.0,0.0,0.0020916432432865916,0.004046022398732501,0.0,0.0,0.0,0.0,0.0,0.0,0.005948210570877795,0.0,0.0,0.0,0.0,0.0017858305759922758,0.0,0.0009150015318688339,0.0,0.0024428814482913208,0.003173350900966667,0.0,0.0,0.0,0.004858263293037148,0.0,0.0019181143223620742,0.0030753614432171023,0.0,0.0,0.0012324865945686817,0.0,0.0,0.00218703913445,0.005077361441546667,0.0,0.0,0.0,0.0,0.0006306513237186557,0.0,0.0
piston,0.0,0.0,0.0,0.0,0.006761477374674644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009035792491610661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01123092852064602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009376765793180874,0.004872241049397905,0.0,0.0060421712709858525,0.00928913246801096,0.007459190799828689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044571173725433755,0.0,0.0,0.0
devic,0.0,0.0,0.0,0.0,0.009878112517103743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022759914420286053,0.0,0.0,0.0,0.0,0.0016107404769986138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
push,0.0,0.0,0.0,0.0,0.0036448422322455454,0.0,0.0,0.0023499640707898913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005571491939065115,0.0,0.0,0.0,0.011339509166986141,0.0,0.0,0.0,0.0016795981446397967,0.0,0.0,0.0,0.0,0.0011886673502830732,0.004870834619455411,0.0016717373108895326,0.00476259385013418,0.0017311528534413416,0.0,0.0014579368928982182,0.0,0.0,0.0,0.0014345162199199334,0.003027072362373419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007573029090319366,0.0015156769678644844,0.0,0.00262643043205929,0.002076712434651532,0.006514186117204805,0.015022200228226968,0.0020104758279178058,0.009237789795518883,0.0,0.0,0.0,0.006560716018041981,0.0,0.0,0.0,0.0,0.0,0.0,0.0029304930253788255,0.0,0.007207961544485586,0.0,0.0,0.0
window,0.0,0.0,0.0,0.0,0.009878112517103743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055317430095780966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013822775250016662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
present,0.0,0.0,0.0,0.0,0.008498979496327674,0.0,0.0,0.0,0.0,0.0,0.0,0.004323010332042104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014360344666208827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002434193835285276,0.0,0.0018886621102950387
bug,0.0,0.0,0.0,0.0,0.005617013984806573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011280069067849266,0.0,0.0,0.0,0.0,0.0,0.0012664126622186599,0.0,0.006658879481988437,0.0025884045635315555,0.0,0.0,0.006997466574292934,0.0,0.0,0.0,0.0,0.0,0.0,0.005160631598541039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002446521646715752,0.0,0.0,0.003370208390883944,0.0,0.0,0.0,0.0,0.006476086711894638,0.0,0.0015053802292918255,0.0,0.0,0.004021924285273095,0.0,0.0012482253299570163
rare,0.0,0.0,0.0,0.0,0.0024045595329669424,0.0,0.0,0.0,0.00736396356971126,0.0,0.0,0.006115402272424577,0.007213678598900826,0.0,0.005315342125505872,0.0,0.0,0.0,0.008359093781834404,0.0018173277704171748,0.0,0.0005421322873407063,0.002580074827344091,0.0,0.0005540286071256121,0.0009121812937964917,0.0,0.0,0.002715520496897366,0.0,0.0,0.002205742598103841,0.0,0.0022841373269540583,0.0,0.0,0.002667700010159551,0.005049575019230579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007177060941038386,0.0009750903485410773,0.0045028057496323635,0.0039968367643379845,0.0019998316907843877,0.0033346250126994386,0.0017326973105202966,0.002740079467799539,0.0,0.0,0.002652684813104244,0.006094314678381733,0.0010473192632478236,0.0,0.005970781272738861,0.0,0.0010094343208361938,0.0,0.0,0.0,0.004158473545248712,0.012623937548076447,0.0006444307226000738,0.0,0.0,0.0034434510603618173,0.003971575857821804,0.0016030396886446282
teleport,0.0,0.0,0.0,0.0,0.013522954749349288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05335552314831449,0.1160802539068231,0.016031244743180205,0.0015578952571742518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034594868174038146,0.00561546426032301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030805710044324405,0.025928795845491463,0.0,0.0,0.0,0.0
notabl,0.0,0.0,0.0,0.0,0.010856622967620005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002447735546380584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reason,0.0,0.0,0.0,0.0,0.008498979496327674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019582288181193854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011357727145092436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035317314090746797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001217096917642638,0.0,0.0
intent,0.0,0.0,0.0,0.0,0.009878112517103743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001983719316959358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013822775250016662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stuck,0.0,0.0,0.0,0.0,0.007119846475551605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003210482919957319,0.0,0.0,0.0016404661942101659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009303266061387431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009022564068155913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019081448166017975,0.009101021147009444,0.004693351712583345,0.0,0.0,0.0
